cluster_ID_function
YP_010668995.1:hypothetical protein PQC08_gp028
YP_010668999.1:hypothetical protein PQC08_gp024
YP_010669000.1:hypothetical protein PQC08_gp023
YP_010669015.1:virion structural protein
YP_010669027.1:tail collar fiber protein
YP_010669049.1:hypothetical protein PQC09_gp034
YP_010669053.1:hypothetical protein PQC09_gp038
YP_010669086.1:2OG-Fe(II) oxygenase
YP_010669119.1:hypothetical protein PQC09_gp104
YP_010669125.1:homing endonuclease
YP_010669191.1:glutaredoxin
YP_010669207.1:hypothetical protein PQC09_gp240
YP_010669209.1:endolysin
YP_010669242.1:hypothetical protein PQC09_gp205
YP_010669255.1:hypothetical protein PQC09_gp192
YP_010669285.1:hypothetical protein PQC10_gp023
YP_010669292.1:hypothetical protein PQC10_gp030
YP_010669365.1:hypothetical protein PQC10_gp103
YP_010669378.1:hypothetical protein PQC10_gp197
YP_010669385.1:hypothetical protein PQC10_gp190
YP_010669391.1:type II restriction enzyme/endonuclease
YP_010669403.1:hypothetical protein PQC10_gp172
YP_010669449.1:hypothetical protein PQC10_gp126
YP_010669458.1:hypothetical protein PQC10_gp117
YP_010669460.1:hypothetical protein PQC10_gp115
YP_010669478.1:hypothetical protein PQC11_gp014
YP_010669482.1:hypothetical protein PQC11_gp018
YP_010669485.1:hypothetical protein PQC11_gp021
YP_010669488.1:hypothetical protein PQC11_gp024
YP_010669560.1:peroxyredoxin antioxidant
YP_010669564.1:hypothetical protein PQC11_gp180
YP_010669596.1:hypothetical protein PQC11_gp148
YP_010669601.1:hypothetical protein PQC11_gp143
YP_010669607.1:hypothetical protein PQC11_gp137
YP_010669650.1:hypothetical protein PQC11_gp094
YP_010669654.1:hypothetical protein PQC11_gp090
YP_010669658.1:hypothetical protein PQC11_gp086
YP_010669681.1:hypothetical protein PQC11_gp063
YP_010669697.1:hypothetical protein PQC12_gp004
YP_010669722.1:virion protein
YP_010669778.1:hypothetical protein PQC12_gp085
YP_010669858.1:hypothetical protein PQC12_gp207
YP_010669872.1:hypothetical protein PQC12_gp193
YP_010669911.1:contractile injection system tube protein
YP_010669956.1:hypothetical protein PQC12_gp109
YP_010669962.1:hypothetical protein PQC12_gp103
YP_010669967.1:hypothetical protein PQC12_gp098
YP_010670022.1:hypothetical protein PQC13_gp047
YP_010670025.1:long tail fiber protein distal subunit
YP_010670031.1:hypothetical protein PQC13_gp056
YP_010670032.1:hypothetical protein PQC13_gp057
YP_010670100.1:hypothetical protein PQC13_gp125
YP_010670134.1:hypothetical protein PQC13_gp159
YP_010670208.1:nucleotide kinase
YP_010670214.1:hypothetical protein PQC13_gp239
YP_010670215.1:hypothetical protein PQC13_gp240
YP_010670231.1:hypothetical protein PQC13_gp256
YP_010670236.1:hypothetical protein PQC13_gp261
YP_010670252.1:hypothetical protein PQC13_gp277
YP_010670258.1:porin
YP_010670278.1:fucosyltransferase
YP_010670296.1:photosystem II D1 protein
YP_010670300.1:hypothetical protein PQC13_gp325
YP_010670329.1:hypothetical protein PQC14_gp001
YP_010670332.1:major head protein
YP_010670338.1:hypothetical protein PQC14_gp010
YP_010670436.1:hypothetical protein PQC14_gp116
YP_010670469.1:hypothetical protein PQC14_gp083
YP_010670503.1:hypothetical protein PQC14_gp049
YP_010670548.1:hypothetical protein PQC15_gp009
YP_010670581.1:hypothetical protein PQC15_gp042
YP_010670615.1:hypothetical protein PQC15_gp076
YP_010670624.1:hypothetical protein PQC15_gp085
YP_010670691.1:nucleotide kinase
YP_010670723.1:hypothetical protein PQC15_gp184
YP_010670765.1:hypothetical protein PQC15_gp226
YP_010670766.1:hypothetical protein PQC15_gp227
YP_010670773.1:hypothetical protein PQC15_gp243
YP_010670787.1:hypothetical protein PQC16_gp002
YP_010670866.1:hypothetical protein PQC16_gp081
YP_010670883.1:hypothetical protein PQC16_gp098
YP_010670891.1:hypothetical protein PQC16_gp106
YP_010671143.1:hypothetical protein PQC16_gp283
YP_010671174.1:hypothetical protein PQC17_gp025
YP_010671187.1:hypothetical protein PQC17_gp038
YP_010671197.1:DNA polymerase family X protein
YP_010671272.1:hypothetical protein PQC17_gp123
YP_010671287.1:hypothetical protein PQC17_gp138
YP_010671310.1:hypothetical protein PQC17_gp161
YP_010671338.1:hypothetical protein PQC17_gp189
YP_010671360.1:endonuclease
YP_010671374.1:hypothetical protein PQC17_gp225
YP_010671384.1:putative DNA polymerase III epsilon subunit protein
YP_010671496.1:peptidase domain-containing protein
YP_010671531.1:tail length tape measure protein
YP_010671556.1:hypothetical protein PQC18_gp43
YP_010671564.1:transcriptional regulator
YP_010671578.1:hypothetical protein PQC18_gp65
YP_010671581.1:hypothetical protein PQC18_gp68
YP_010671584.1:hypothetical protein PQC18_gp71
YP_010671586.1:hypothetical protein PQC18_gp73
YP_010671632.1:hypothetical protein PQC19_gp43
YP_010671637.1:hypothetical protein PQC19_gp48
YP_010671658.1:hypothetical protein PQC19_gp69
YP_010671676.1:hypothetical protein PQC31_gp03
YP_010671681.1:RusA-like Holliday junction resolvase
YP_010671756.1:hypothetical protein PQC31_gp83
YP_010671757.1:hypothetical protein PQC31_gp84
YP_010671770.1:hypothetical protein PQC32_gp07
YP_010671774.1:GTP cyclohydrolase 1
YP_010671780.1:hypothetical protein PQC32_gp17
YP_010671783.1:hypothetical protein PQC32_gp20
YP_010671817.1:hypothetical protein PQC32_gp54
YP_010671875.1:hypothetical protein PQC34_gp107
YP_010671890.1:tail fiber protein
YP_010671910.1:hypothetical protein PQC34_gp072
YP_010671913.1:hypothetical protein PQC34_gp069
YP_010671916.1:hypothetical protein PQC34_gp066
YP_010671943.1:hypothetical protein PQC34_gp039
YP_010671985.1:hypothetical protein PQC35_gp005
YP_010672008.1:hypothetical protein PQC35_gp140
YP_010672041.1:hypothetical protein PQC35_gp107
YP_010672064.1:hypothetical protein PQC35_gp084
YP_010672162.1:hypothetical protein PQC36_gp035
YP_010672167.1:hypothetical protein PQC36_gp040
YP_010672180.1:hypothetical protein PQC36_gp053
YP_010672206.1:hypothetical protein PQC36_gp079
YP_010672207.1:hypothetical protein PQC36_gp080
YP_010672211.1:hypothetical protein PQC36_gp084
YP_010672235.1:hypothetical protein PQC36_gp108
YP_010672249.1:hypothetical protein PQC36_gp122
YP_010672250.1:hypothetical protein PQC36_gp123
YP_010672272.1:hypothetical protein PQC37_gp009
YP_010672273.1:hypothetical protein PQC37_gp010
YP_010672293.1:hypothetical protein PQC37_gp030
YP_010672295.1:acetyl transferase
YP_010672301.1:hypothetical protein PQC37_gp038
YP_010672316.1:hypothetical protein PQC37_gp053
YP_010672317.1:hypothetical protein PQC37_gp054
YP_010672322.1:hypothetical protein PQC37_gp059
YP_010672346.1:hypothetical protein PQC37_gp083
YP_010672347.1:hypothetical protein PQC37_gp084
YP_010672350.1:hypothetical protein PQC37_gp087
YP_010672353.1:hypothetical protein PQC37_gp090
YP_010672365.1:hypothetical protein PQC37_gp102
YP_010672378.1:hypothetical protein PQC37_gp120
YP_010672393.1:hypothetical protein PQC37_gp105
YP_010672426.1:hypothetical protein PQC38_gp032
YP_010672543.1:hypothetical protein PQC39_gp022
YP_010672556.1:hypothetical protein PQC39_gp035
YP_010672562.1:hypothetical protein PQC39_gp041
YP_010672606.1:hypothetical protein PQC39_gp085
YP_010672607.1:hypothetical protein PQC39_gp086
YP_010672631.1:hypothetical protein PQC39_gp110
YP_010672635.1:hypothetical protein PQC39_gp114
YP_010672663.1:hypothetical protein PQC39_gp142
YP_010672689.1:hypothetical protein PQC40_gp021
YP_010672715.1:hypothetical protein PQC40_gp047
YP_010672720.1:hypothetical protein PQC40_gp052
YP_010672748.1:hypothetical protein PQC40_gp080
YP_010672768.1:hypothetical protein PQC40_gp100
YP_010672782.1:hypothetical protein PQC40_gp117
YP_010672794.1:hypothetical protein PQC41_gp001
YP_010672824.1:O-spanin
YP_010672865.1:nucleotidyltransferase
YP_010672868.1:hypothetical protein PQC41_gp075
YP_010672880.1:hypothetical protein PQC41_gp087
YP_010672881.1:hypothetical protein PQC41_gp088
YP_010672883.1:hypothetical protein PQC41_gp090
YP_010672917.1:hypothetical protein PQC42_gp006
YP_010672919.1:hypothetical protein PQC42_gp008
YP_010672931.1:hypothetical protein PQC42_gp116
YP_010672952.1:hypothetical protein PQC42_gp095
YP_010672977.1:hypothetical protein PQC42_gp070
YP_010672979.1:hypothetical protein PQC42_gp068
YP_010673001.1:hypothetical protein PQC42_gp046
YP_010673027.1:hypothetical protein PQC42_gp020
YP_010673054.1:hypothetical protein PQC43_gp027
YP_010673062.1:hypothetical protein PQC43_gp035
YP_010673107.1:hypothetical protein PQC43_gp080
YP_010673131.1:hypothetical protein PQC43_gp104
YP_010673133.1:hypothetical protein PQC43_gp106
YP_010673153.1:hypothetical protein PQC43_gp127
YP_010673170.1:hypothetical protein PQC43_gp110
YP_010673173.1:hypothetical protein PQC44_gp001
YP_010673197.1:hypothetical protein PQC44_gp025
YP_010673206.1:Rz-like spanin
YP_010673213.1:hypothetical protein PQC44_gp041
YP_010673219.1:hypothetical protein PQC44_gp047
YP_010673233.1:hypothetical protein PQC44_gp061
YP_010673258.1:hypothetical protein PQC44_gp086
YP_010673272.1:hypothetical protein PQC44_gp116
YP_010673275.1:hypothetical protein PQC44_gp113
YP_010673281.1:hypothetical protein PQC44_gp107
YP_010673330.1:hypothetical protein PQC45_gp038
YP_010673351.1:hypothetical protein PQC45_gp059
YP_010673423.1:hypothetical protein PQC46_gp008
YP_010673429.1:hypothetical protein PQC46_gp014
YP_010673499.1:hypothetical protein PQC46_gp108
YP_010673552.1:hypothetical protein PQC47_gp017
YP_010673555.1:hypothetical protein PQC47_gp020
YP_010673585.1:hypothetical protein PQC47_gp050
YP_010673697.1:hypothetical protein PQC48_gp035
YP_010673715.1:anti-restriction nuclease
YP_010673759.1:hypothetical protein PQC48_gp097
YP_010673779.1:hypothetical protein PQC48_gp108
YP_010673823.1:Rz-like spanin
YP_010673937.1:hypothetical protein PQC55_gp031
YP_010673990.1:hypothetical protein PQC55_gp084
YP_010673999.1:hypothetical protein PQC55_gp093
YP_010674000.1:hypothetical protein PQC55_gp094
YP_010674004.1:hypothetical protein PQC55_gp098
YP_010674014.1:hypothetical protein PQC55_gp108
YP_010674019.1:hypothetical protein PQC55_gp149
YP_010674054.1:hypothetical protein PQC55_gp114
YP_010674115.1:hypothetical protein PQC56_gp057
YP_010674125.1:hypothetical protein PQC56_gp067
YP_010674152.1:hypothetical protein PQC56_gp094
YP_010674168.1:hypothetical protein PQC56_gp110
YP_010674185.1:ABC transporter
YP_010674221.1:hypothetical protein PQC57_gp039
YP_010674257.1:hypothetical protein PQC57_gp075
YP_010674278.1:hypothetical protein PQC57_gp096
YP_010674326.1:major head protein
YP_010674341.1:hypothetical protein PQC58_gp024
YP_010674359.1:hypothetical protein PQC58_gp042
YP_010674368.1:hypothetical protein PQC58_gp051
YP_010674369.1:hypothetical protein PQC58_gp052
YP_010674411.1:hypothetical protein PQC58_gp094
YP_010674415.1:hypothetical protein PQC58_gp098
YP_010674422.1:hypothetical protein PQC58_gp105
YP_010674430.1:hypothetical protein PQC58_gp132
YP_010674467.1:tail fiber protein
YP_010674480.1:hypothetical protein PQC59_gp030
YP_010674496.1:hypothetical protein PQC59_gp046
YP_010674498.1:hypothetical protein PQC59_gp048
YP_010674510.1:membrane protein
YP_010674517.1:hypothetical protein PQC59_gp067
YP_010674548.1:hypothetical protein PQC59_gp098
YP_010674556.1:hypothetical protein PQC59_gp115
YP_010674564.1:hypothetical protein PQC59_gp107
YP_010674567.1:hypothetical protein PQC59_gp104
YP_010674583.1:hypothetical protein PQC60_gp12
YP_010674595.1:hypothetical protein PQC60_gp24
YP_010674622.1:terminase small subunit
YP_010674645.1:hypothetical protein PQC63_gp03
YP_010674673.1:hypothetical protein PQC64_gp007
YP_010674728.1:hypothetical protein PQC64_gp201
YP_010674732.1:hypothetical protein PQC64_gp197
YP_010674782.1:major head protein
YP_010674816.1:hypothetical protein PQC64_gp113
YP_010674826.1:hypothetical protein PQC64_gp103
YP_010674837.1:hypothetical protein PQC64_gp092
YP_010674848.1:hypothetical protein PQC64_gp081
YP_010674871.1:hypothetical protein PQC64_gp058
YP_010674879.1:hypothetical protein PQC64_gp050
YP_010674884.1:hypothetical protein PQC64_gp045
YP_010674890.1:HNH endonuclease
YP_010674908.1:hypothetical protein PQC64_gp021
YP_010674916.1:hypothetical protein PQC65_gp003
YP_010674919.1:virion structural protein
YP_010674926.1:hypothetical protein PQC65_gp013
YP_010674940.1:hypothetical protein PQC65_gp027
YP_010674964.1:hypothetical protein PQC65_gp051
YP_010674972.1:hypothetical protein PQC65_gp059
YP_010674974.1:hypothetical protein PQC65_gp061
YP_010675036.1:hypothetical protein PQC65_gp123
YP_010675090.1:hypothetical protein PQC65_gp177
YP_010675100.1:tail fiber protein
YP_010675102.1:tail fiber protein
YP_010675104.1:hypothetical protein PQC65_gp191
YP_010675119.1:hypothetical protein PQC65_gp206
YP_010675141.1:hypothetical protein PQC65_gp228
YP_010675159.1:hypothetical protein PQC65_gp246
YP_010675162.1:chitinase
YP_010675176.1:baseplate hub subunit and tail lysozyme
YP_010675193.1:hypothetical protein PQD09_gp31
YP_010675223.1:hypothetical protein PQD09_gp61
YP_010675238.1:hypothetical protein PQD09_gp76
YP_010675269.1:hypothetical protein PQD10_gp30
YP_010675276.1:hypothetical protein PQD10_gp37
YP_010675293.1:hypothetical protein PQD10_gp54
YP_010675325.1:capsid related protein
YP_010675338.1:hypothetical protein PQD11_gp15
YP_010675341.1:hypothetical protein PQD11_gp18
YP_010675342.1:hypothetical protein PQD11_gp19
YP_010675357.1:hypothetical protein PQD12_gp09
YP_010675368.1:tail length tape measure protein
YP_010675370.1:minor tail protein
YP_010675377.1:UmuD-like protein
YP_010675388.1:hypothetical protein PQD12_gp40
YP_010675391.1:hypothetical protein PQD12_gp43
YP_010675427.1:hypothetical protein PQD12_gp75
YP_010675515.1:hypothetical protein PQD13_gp86
YP_010675519.1:hypothetical protein PQD14_gp001
YP_010675545.1:helix-turn-helix DNA binding domain protein
YP_010675546.1:head maturation protease
YP_010675608.1:hypothetical protein PQD14_gp090
YP_010675609.1:lipoprotein
YP_010675619.1:hypothetical protein PQD14_gp101
YP_010675624.1:hypothetical protein PQD14_gp106
YP_010675626.1:hypothetical protein PQD14_gp108
YP_010675639.1:tail fiber protein
YP_010675650.1:hypothetical protein PQD15_gp003
YP_010675663.1:hypothetical protein PQD15_gp016
YP_010675697.1:hypothetical protein PQD15_gp050
YP_010675715.1:hypothetical protein PQD15_gp068
YP_010675721.1:hypothetical protein PQD15_gp074
YP_010675725.1:hypothetical protein PQD15_gp078
YP_010675747.1:hypothetical protein PQD15_gp100
YP_010675754.1:hypothetical protein PQD15_gp107
YP_010675770.1:hypothetical protein PQD15_gp123
YP_010675787.1:putative virion structural protein
YP_010675804.1:putative virion structural protein
YP_010675807.1:putative DNA-directed RNA polymerase subunit beta subunit2
YP_010675816.1:putative DNA-directed RNA polymerase subunit beta
YP_010675830.1:hypothetical protein PQD16_gp181
YP_010675901.1:putative BspA family leucine-rich repeat surface protein
YP_010675906.1:putative lambda Rz1-like protein
YP_010675927.1:hypothetical protein PQD16_gp084
YP_010675942.1:virion structural protein
YP_010675948.1:hypothetical protein PQD16_gp063
YP_010675964.1:hypothetical protein PQD16_gp047
YP_010675983.1:putative virion structural protein
YP_010675994.1:hypothetical protein PQD16_gp017
YP_010676016.1:hypothetical protein PQD17_gp12
YP_010676051.1:hypothetical protein PQD17_gp47
YP_010676084.1:hypothetical protein PQD18_gp05
YP_010676145.1:hypothetical protein PQD19_gp130
YP_010676182.1:hypothetical protein PQD19_gp093
YP_010676185.1:hypothetical protein PQD19_gp090
YP_010676200.1:hypothetical protein PQD19_gp075
YP_010676221.1:hypothetical protein PQD19_gp054
YP_010676225.1:hypothetical protein PQD19_gp050
YP_010676252.1:hypothetical protein PQD19_gp023
YP_010676287.1:hypothetical protein PQD67_gp030
YP_010676293.1:hypothetical protein PQD67_gp036
YP_010676295.1:hypothetical protein PQD67_gp038
YP_010676326.1:hypothetical protein PQD67_gp072
YP_010676339.1:hypothetical protein PQD67_gp059
YP_010676349.1:hypothetical protein PQD67_gp049
YP_010676423.1:hypothetical protein PQD68_gp067
YP_010676443.1:hypothetical protein PQD68_gp087
YP_010676444.1:hypothetical protein PQD68_gp088
YP_010676514.1:hypothetical protein PQD69_gp048
YP_010676528.1:hypothetical protein PQD69_gp062
YP_010676597.1:tail assembly chaperone
YP_010676612.1:minor tail protein
YP_010676700.1:hypothetical protein PQD70_gp125
YP_010676753.1:hypothetical protein PQD71_gp048
YP_010676757.1:hypothetical protein PQD71_gp052
YP_010676788.1:virion structural protein
YP_010676800.1:hypothetical protein PQD71_gp095
YP_010676816.1:hypothetical protein PQD71_gp111
YP_010676820.1:hypothetical protein PQD71_gp115
YP_010676861.1:hypothetical protein PQD71_gp156
YP_010676862.1:alpha-1
YP_010676874.1:hypothetical protein PQD71_gp169
YP_010676899.1:putative exopolygalacturonase
YP_010676907.1:outer membrane lipoprotein
YP_010676921.1:DNA-directed RNA polymerase subunit beta
YP_010676925.1:hypothetical protein PQD71_gp213
YP_010676927.1:hypothetical protein PQD71_gp211
YP_010676928.1:hypothetical protein PQD71_gp210
YP_010676942.1:hypothetical protein PQD71_gp196
YP_010676987.1:hypothetical protein PQD72_gp23
YP_010677059.1:hypothetical protein PQD73_gp055
YP_010677068.1:hypothetical protein PQD73_gp064
YP_010677084.1:hypothetical protein PQD73_gp095
YP_010677102.1:hypothetical protein PQD73_gp077
YP_010677120.1:hypothetical protein PQD74_gp014
YP_010677170.1:DksA-like zinc-finger protein
YP_010677201.1:hypothetical protein PQD74_gp066
YP_010677202.1:hypothetical protein PQD74_gp065
YP_010677203.1:hypothetical protein PQD74_gp064
YP_010677217.1:tail protein
YP_010677220.1:hypothetical protein PQD75_gp014
YP_010677221.1:hypothetical protein PQD75_gp015
YP_010677232.1:hypothetical protein PQD75_gp026
YP_010677233.1:hypothetical protein PQD75_gp027
YP_010677242.1:hypothetical protein PQD75_gp095
YP_010677243.1:hypothetical protein PQD75_gp094
YP_010677246.1:hypothetical protein PQD75_gp091
YP_010677253.1:hypothetical protein PQD75_gp084
YP_010677262.1:hypothetical protein PQD75_gp075
YP_010677271.1:hypothetical protein PQD75_gp066
YP_010677272.1:hypothetical protein PQD75_gp065
YP_010677275.1:hypothetical protein PQD75_gp062
YP_010677286.1:hypothetical protein PQD75_gp051
YP_010677289.1:hypothetical protein PQD75_gp048
YP_010677291.1:hypothetical protein PQD75_gp046
YP_010677292.1:hypothetical protein PQD75_gp045
YP_010677317.1:signal peptide motif
YP_010677318.1:holin
YP_010677324.1:hypothetical protein PQD76_gp16
YP_010677365.1:hypothetical protein PQD76_gp57
YP_010677376.1:MazG-like pyrophosphatase
YP_010677408.1:hypothetical protein PQD77_gp002
YP_010677414.1:hypothetical protein PQD77_gp008
YP_010677417.1:hypothetical protein PQD77_gp011
YP_010677418.1:hypothetical protein PQD77_gp012
YP_010677421.1:hypothetical protein PQD77_gp015
YP_010677424.1:hypothetical protein PQD77_gp018
YP_010677430.1:hypothetical protein PQD77_gp024
YP_010677434.1:hypothetical protein PQD77_gp028
YP_010677436.1:hypothetical protein PQD77_gp030
YP_010677438.1:hypothetical protein PQD77_gp032
YP_010677440.1:hypothetical protein PQD77_gp034
YP_010677442.1:hypothetical protein PQD77_gp036
YP_010677443.1:hypothetical protein PQD77_gp037
YP_010677444.1:hypothetical protein PQD77_gp038
YP_010677446.1:hypothetical protein PQD77_gp040
YP_010677455.1:hypothetical protein PQD77_gp049
YP_010677460.1:hypothetical protein PQD77_gp054
YP_010677471.1:hypothetical protein PQD77_gp088
YP_010677482.1:tail chaperonin
YP_010677488.1:coil containing protein
YP_010677543.1:hypothetical protein PQD78_gp39
YP_010677587.1:membrane protein
YP_010677607.1:hypothetical protein PQD80_gp42
YP_010677622.1:hypothetical protein PQD80_gp57
YP_010677752.1:hypothetical protein PQD88_gp49
YP_010677758.1:hypothetical protein PQD88_gp55
YP_010677804.1:hypothetical protein PQE10_gp33
YP_010677810.1:hypothetical protein PQE10_gp39
YP_010677822.1:hypothetical protein PQE10_gp51
YP_010677834.1:hypothetical protein PQE10_gp63
YP_010677836.1:hypothetical protein PQE10_gp65
YP_010677897.1:hypothetical protein PQE11_gp57
YP_010677919.1:hypothetical protein PQE12_gp09
YP_010677940.1:hypothetical protein PQE12_gp30
YP_010677974.1:hypothetical protein PQE12_gp64
YP_010677983.1:hypothetical protein PQE13_gp05
YP_010677999.1:hypothetical protein PQE13_gp21
YP_010678093.1:helix-turn-helix DNA binding domain protein
YP_010678101.1:hypothetical protein PQE14_gp55
YP_010678107.1:hypothetical protein PQE14_gp61
YP_010678109.1:hypothetical protein PQE14_gp63
YP_010678143.1:hypothetical protein PQE15_gp26
YP_010678149.1:hypothetical protein PQE15_gp32
YP_010678163.1:hypothetical protein PQE15_gp46
YP_010678179.1:hypothetical protein PQE15_gp62
YP_010678226.1:hypothetical protein PQE16_gp43
YP_010678231.1:hypothetical protein PQE16_gp48
YP_010678240.1:membrane protein
YP_010678275.1:membrane protein
YP_010678286.1:hypothetical protein PQE17_gp35
YP_010678293.1:hypothetical protein PQE17_gp42
YP_010678295.1:hypothetical protein PQE17_gp44
YP_010678298.1:hypothetical protein PQE17_gp47
YP_010678347.1:hypothetical protein PQE18_gp22
YP_010678363.1:hypothetical protein PQE18_gp38
YP_010678375.1:hypothetical protein PQE18_gp50
YP_010678386.1:hypothetical protein PQE18_gp61
YP_010678387.1:hypothetical protein PQE18_gp62
YP_010678392.1:hypothetical protein PQE19_gp01
YP_010678427.1:hypothetical protein PQE19_gp36
YP_010678483.1:hypothetical protein PQE62_gp24
YP_010678526.1:hypothetical protein PQE63_gp02
YP_010678563.1:dGTPase inhibitor; target for F exclusion
YP_010678567.1:hypothetical protein PQE63_gp43
YP_010678619.1:hypothetical protein PQE64_gp048
YP_010678623.1:hypothetical protein PQE64_gp052
YP_010678625.1:hypothetical protein PQE64_gp054
YP_010678634.1:hypothetical protein PQE64_gp063
YP_010678714.1:hypothetical protein PQE64_gp098
YP_010678786.1:hypothetical protein PQE65_gp428
YP_010678787.1:hypothetical protein PQE65_gp427
YP_010678819.1:hypothetical protein PQE65_gp395
YP_010678829.1:hypothetical protein PQE65_gp385
YP_010678907.1:hypothetical protein PQE65_gp307
YP_010678939.1:hypothetical protein PQE65_gp275
YP_010678961.1:structural protein
YP_010678965.1:structural protein
YP_010678967.1:virion structural protein
YP_010678975.1:PAAR motif of membran proteins
YP_010678990.1:ATP-dependent protease
YP_010679035.1:structural protein
YP_010679043.1:DNA polymerase
YP_010679088.1:unknown function
YP_010679094.1:hypothetical protein PQE65_gp120
YP_010679139.1:hypothetical protein PQE65_gp075
YP_010679184.1:hypothetical protein PQE66_gp006
YP_010679188.1:hypothetical protein PQE66_gp010
YP_010679229.1:hypothetical protein PQE66_gp051
YP_010679260.1:hypothetical protein PQE66_gp082
YP_010679268.1:single-stranded-DNA-specific exonuclase RecJ
YP_010679278.1:hypothetical protein PQE66_gp100
YP_010679326.1:hypothetical protein PQE66_gp148
YP_010679333.1:hypothetical protein PQE66_gp155
YP_010679381.1:tail protein
YP_010679393.1:putative structural protein
YP_010679395.1:putative structural protein
YP_010679409.1:hypothetical protein PQE66_gp250
YP_010679413.1:hypothetical protein PQE66_gp246
YP_010679451.1:hypothetical protein PQE67_gp022
YP_010679452.1:transcriptional regulator
YP_010679453.1:sigma factor
YP_010679522.1:hypothetical protein PQE67_gp211
YP_010679531.1:DnaJ domain containing protein
YP_010679547.1:hypothetical protein PQE67_gp186
YP_010679588.1:hypothetical protein PQE67_gp145
YP_010679607.1:signal peptide-containing lipoprotein
YP_010679608.1:hypothetical protein PQE67_gp125
YP_010679682.1:hypothetical protein PQE67_gp051
YP_010679700.1:hypothetical protein PQE67_gp033
YP_010679701.1:hypothetical protein PQE67_gp032
YP_010679703.1:tail length tape measure protein
YP_010679709.1:hypothetical protein PQE68_gp005
YP_010679721.1:DUF3862 domain-containing protein
YP_010679742.1:hypothetical protein PQE68_gp038
YP_010679789.1:hypothetical protein PQE68_gp085
YP_010679793.1:hypothetical protein PQE68_gp089
YP_010679840.1:hypothetical protein PQE68_gp136
YP_010679844.1:hypothetical protein PQE68_gp140
YP_010679955.1:exonuclease V
YP_010679960.1:hypothetical protein PQE68_gp235
YP_010679962.1:hypothetical protein PQE68_gp233
YP_010679966.1:hypothetical protein PQE68_gp229
YP_010680064.1:hypothetical protein PQE69_gp168
YP_010680088.1:hypothetical protein PQE69_gp144
YP_010680093.1:hypothetical protein PQE69_gp139
YP_010680097.1:hypothetical protein PQE69_gp135
YP_010680103.1:hypothetical protein PQE69_gp129
YP_010680104.1:hypothetical protein PQE69_gp128
YP_010680106.1:hypothetical protein PQE69_gp126
YP_010680127.1:hypothetical protein PQE69_gp105
YP_010680134.1:hypothetical protein PQE69_gp098
YP_010680141.1:interferon alpha/beta receptor 1
YP_010680159.1:hypothetical protein PQE70_gp021
YP_010680178.1:hypothetical protein PQE70_gp040
YP_010680181.1:hypothetical protein PQE70_gp043
YP_010680184.1:hypothetical protein PQE70_gp046
YP_010680197.1:hypothetical protein PQE70_gp059
YP_010680201.1:hypothetical protein PQE70_gp063
YP_010680223.1:site-specific recombination directionality factor RDF
YP_010680232.1:hypothetical protein PQE70_gp094
YP_010680257.1:hypothetical protein PQE70_gp119
YP_010680269.1:hypothetical protein PQE70_gp131
YP_010680276.1:hypothetical protein PQE70_gp138
YP_010680277.1:hypothetical protein PQE70_gp139
YP_010680290.1:hypothetical protein PQE70_gp152
YP_010680301.1:hypothetical protein PQE70_gp163
YP_010680348.1:hypothetical protein PQE70_gp210
YP_010680356.1:virion structural protein
YP_010680359.1:hypothetical protein PQE70_gp221
YP_010680403.1:hypothetical protein PQE70_gp240
YP_010680423.1:hypothetical protein PQE71_gp018
YP_010680426.1:putative signal peptide-containing lipoprotein
YP_010680431.1:hypothetical protein PQE71_gp026
YP_010680444.1:hypothetical protein PQE71_gp039
YP_010680452.1:hypothetical protein PQE71_gp047
YP_010680460.1:hypothetical protein PQE71_gp055
YP_010680469.1:hypothetical protein PQE71_gp064
YP_010680504.1:hypothetical protein PQE71_gp099
YP_010680506.1:hypothetical protein PQE71_gp101
YP_010680511.1:hypothetical protein PQE71_gp106
YP_010680513.1:hypothetical protein PQE71_gp108
YP_010680523.1:hypothetical protein PQE71_gp118
YP_010680541.1:putative signal peptide-containing lipoprotein
YP_010680544.1:hypothetical protein PQE71_gp139
YP_010680568.1:hypothetical protein PQE71_gp163
YP_010680583.1:hypothetical protein PQE71_gp178
YP_010680631.1:hypothetical protein PQE71_gp226
YP_010680650.1:putative ParG-like protein
YP_010680659.1:hypothetical protein PQE71_gp229
YP_010680660.1:hypothetical protein PQE71_gp228
YP_010680666.1:hypothetical protein PQE72_gp006
YP_010680669.1:hypothetical protein PQE72_gp009
YP_010680718.1:hypothetical protein PQE72_gp207
YP_010680728.1:2Fe-2S ferredoxin-like protein
YP_010680751.1:hypothetical protein PQE72_gp174
YP_010680768.1:hypothetical protein PQE72_gp157
YP_010680771.1:hypothetical protein PQE72_gp154
YP_010680789.1:PcfJ-like protein
YP_010680802.1:hypothetical protein PQE72_gp123
YP_010680811.1:hydrolase
YP_010680817.1:hypothetical protein PQE72_gp108
YP_010680839.1:hypothetical protein PQE72_gp086
YP_010680855.1:hypothetical protein PQE72_gp070
YP_010680859.1:DNA helicase RuvA subunit
YP_010680860.1:hypothetical protein PQE72_gp065
YP_010680863.1:hypothetical protein PQE72_gp062
YP_010680868.1:hypothetical protein PQE72_gp057
YP_010680869.1:hypothetical protein PQE72_gp056
